id,name,city,iata,icao,lat,lng
8559,Brooks Field,Marshall,,KRMY,42.251,-84.955
7097,Marshall Don Hunter Sr Airport,Marshall,MLL,PADM,61.864,-162.026
8285,Marshfield Municipal George Harlow Field,Marshfield,GHG,KGHG,42.098,-70.672
8653,Marshfield Municipal Airport,Marshfield,MFI,KMFI,44.637,-90.189
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,MRB,KMRB,39.402,-77.985
3507,Hurlburt Field,Mary Esther,,KHRT,30.428,-86.689
3638,Beale Air Force Base,Marysville,BAB,KBAB,39.136,-121.437
11742,Union County Airport,Marysville,MRT,KMRT,40.225,-83.352
6500,Mason City Municipal Airport,Mason City,MCW,KMCW,43.158,-93.331
3546,Massena International Richards Field,Massena,MSS,KMSS,44.936,-74.846
9409,Desert Aire Airport,Mattawa,M94,KM94,46.687,-119.921
11845,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,NRB,KNRB,30.391,-81.425
11404,Lost River Resort Airport,Mazma,W12,,48.65,-120.502
11841,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,MCB,KMCB,31.178,-90.472
10130,Mc Pherson Airport,Mc Pherson,MPR,KMPR,38.352,-97.691
3629,Mc Alester Regional Airport,Mcalester,MLC,KMLC,34.882,-95.784
3826,Mc Allen Miller International Airport,Mcallen,MFE,KMFE,26.176,-98.239
7079,McCall Municipal Airport,McCall,MYL,KMYL,44.89,-116.101
6846,McCarthy Airport,McCarthy,MXY,,61.437,-142.903
7068,Mc Cook Ben Nelson Regional Airport,McCook,MCK,KMCK,40.206,-100.592
5965,McGrath Airport,Mcgrath,MCG,PAMC,62.953,-155.606
8050,McKinley National Park Airport,McKinley Park,MCL,PAIN,63.733,-148.911
11086,Meade Municipal Airport,Meade,MEJ,KMEJ,37.277,-100.356
9180,Burrello-Mechanicville Airport,Mechanicville,K27,,42.893,-73.668
4101,Rogue Valley International Medford Airport,Medford,MFR,KMFR,42.374,-122.873
6720,Mekoryuk Airport,Mekoryuk,MYU,PAMY,60.371,-166.271
3671,Melbourne International Airport,Melbourne,MLB,KMLB,28.103,-80.645
3473,Memphis International Airport,Memphis,MEM,KMEM,35.042,-89.977
11099,General Dewitt Spain Airport,Memphis,,KM01,35.201,-90.054
7122,Merced Regional Macready Field,Merced,MCE,KMCE,37.285,-120.514
3683,Castle Airport,Merced,MER,KMER,37.381,-120.568
11831,Desert Rock Airport,Mercury,DRA,KDRA,36.619,-116.033
11035,Meriden Markham Municipal Airport,Meriden,,KMMK,41.509,-72.829
4335,Key Field,Meridian,MEI,KMEI,32.333,-88.752
6505,Phoenix-Mesa-Gateway Airport,Mesa,AZA,KIWA,33.308,-111.655
8869,Falcon Field,Mesa,FFZ,KFFZ,33.461,-111.728
7146,Metlakatla Seaplane Base,Metakatla,MTM,PAMM,55.131,-131.578
7008,Mexia - Limestone County Airport,Mexia,LXY,,31.641,-96.514
3721,Dade Collier Training and Transition Airport,Miami,TNT,KTNT,25.862,-80.897
3791,Opa-locka Executive Airport,Miami,OPF,KOPF,25.907,-80.278
7923,Miami Seaplane Base,Miami,MPB,,25.778,-80.17
6844,Michigan City Municipal Airport,Michigan City,MGC,KMGC,41.703,-86.821
8531,Randall Airport,Middletown,06N,,41.432,-74.392
3652,Midland International Airport,Midland,MAF,KMAF,31.942,-102.202
5755,Frank Wiley Field,Miles City,MLS,KMLS,46.428,-105.886
8303,Baldwin County Airport,Milledgeville,MLJ,KMLJ,33.154,-83.241
3778,Millington Regional Jetport Airport,Millington,NQA,KNQA,35.357,-89.87
3551,Millinocket Municipal Airport,Millinocket,MLT,KMLT,45.648,-68.686
3679,Millville Municipal Airport,Millville,MIV,KMIV,39.368,-75.072
3444,Whiting Field Naval Air Station - North,Milton,NSE,KNSE,30.724,-87.022
3717,General Mitchell International Airport,Milwaukee,MKE,KMKE,42.947,-87.897
7839,Lawrence J Timmerman Airport,Milwaukee,MWC,KMWC,43.11,-88.034
3766,Mineral Wells Airport,Mineral Wells,MWL,KMWL,32.782,-98.06
7020,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,ARV,KARV,45.928,-89.731
3498,Minot International Airport,Minot,MOT,KMOT,48.259,-101.28
3637,Minot Air Force Base,Minot,MIB,KMIB,48.416,-101.358
7110,Minto Airport,Minto,MNT,,65.144,-149.37
3505,Miramar Marine Corps Air Station - Mitscher Field,Miramar,NKX,KNKX,32.868,-117.143
9788,Mesquite Metro Airport,Misquite,,KHQZ,32.747,-96.53
4216,Missoula International Airport,Missoula,MSO,KMSO,46.916,-114.091
7074,Canyonlands Field,Moab,CNY,KCNY,38.755,-109.755
3452,Mobile Downtown Airport,Mobile,BFM,KBFM,30.627,-88.068
3782,Mobile Regional Airport,Mobile,MOB,KMOB,30.691,-88.243
7981,Mobile Airport,Mobile,,1AZ0,33.112,-112.269
11840,Mobridge Municipal Airport,Mobridge,MBG,KMBG,45.547,-100.408
3816,Modesto City Co-Harry Sham Field,Modesto,MOD,KMOD,37.626,-120.954
7026,Mojave Airport,Mojave,MHV,KMHV,35.059,-118.152
4072,Quad City International Airport,Moline,MLI,KMLI,41.449,-90.507
3705,Molokai Airport,Molokai,MKK,PHMK,21.153,-157.096
5989,Kalaupapa Airport,Molokai,LUP,PHLU,21.211,-156.974
3732,Monroe Regional Airport,Monroe,MLU,KMLU,32.511,-92.038
8495,Monroe Municipal Airport,Monroe,,KEFT,42.615,-89.59
8537,Pittsburgh-Monroeville Airport,Monroeville,4G0,,40.453,-79.775
11243,Montauk Airport,Montauk,MTP,KMTP,41.076,-71.921
3948,Monterey Peninsula Airport,Monterey,MRY,KMRY,36.587,-121.843
4115,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,MGM,KMGM,32.301,-86.394
3500,Maxwell Air Force Base,Montgomery,MXF,KMXF,32.383,-86.366
8283,Orange County Airport,Montgomery,MGJ,KMGJ,41.51,-74.265
11838,Monticello Municipal Ellis Field,Monticello,LLQ,KLLQ,33.639,-91.751
3606,Edward F Knapp State Airport,Montpelier,MPV,KMPV,44.203,-72.562
6880,Montrose Regional Airport,Montrose CO,MTJ,KMTJ,38.51,-107.894
7727,Monument Valley Airport,Monument Valley,,UT25,37.017,-110.201
8319,Foothills Regional Airport,Morganton,MRN,KMRN,35.82,-81.611
4284,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,MGW,KMGW,39.643,-79.916
8551,Morgantown Airport,Morgantown,O03,,40.157,-75.87
9511,San Agustin Airport,Morristown,,MRST,10.067,-84.883
7657,Morristown Municipal Airport,Morristown,MMU,KMMU,40.799,-74.415
8187,Morrisville Stowe State Airport,Morrisville,MVL,KMVL,44.535,-72.614
7169,Moser Bay Seaplane Base,Moser Bay,KMY,,57.026,-154.146
8169,Moultrie Municipal Airport,Moultrie,MGR,,31.085,-83.803
3742,Selfridge Angb Airport,Mount Clemens,MTC,KMTC,42.608,-82.836
8548,South Jersey Regional Airport,Mount Holly,VAY,KVAY,39.943,-74.846
9413,Mt Pleasant Regional-Faison field,Mount Pleasant,LRO,KLRO,32.898,-79.783
11110,Pocono Mountains Municipal Airport,Mount Pocono,MPO,KMPO,41.138,-75.379
10121,Mount Sterling Montgomery County Airport,Mount Sterling,IOB,KIOB,38.058,-83.98
11821,Ozark Regional Airport,Mountain Home,WMH,KBPK,36.369,-92.47
3823,Mountain Home Air Force Base,Mountain Home,MUO,KMUO,43.044,-115.872
8222,Mountain Home Municipal Airport,Mountain Home,U76,,43.132,-115.731
3783,Moffett Federal Airfield,Mountain View,NUQ,KNUQ,37.416,-122.049
5966,Mountain Village Airport,Mountain Village,MOU,PAMO,62.095,-163.682
3795,Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,MUI,KMUI,40.435,-76.569
6871,Delaware County Johnson Field,Muncie,MIE,KMIE,40.242,-85.396
10101,French Valley Airport,Murrieta,F70,,33.574,-117.128
7769,French Valley Airport,Murrieta-Temecula,RBK,KF70,33.574,-117.128
5756,Northwest Alabama Regional Airport,Muscle Shoals,MSL,KMSL,34.745,-87.61
5754,Muskegon County Airport,Muskegon,MKG,KMKG,43.169,-86.238
3534,Davis Field,Muskogee,MKO,KMKO,35.657,-95.367
3515,Myrtle Beach International Airport,Myrtle Beach,MYR,KMYR,33.68,-78.928
3517,Nantucket Memorial Airport,Nantucket,ACK,KACK,41.253,-70.06
7658,Napa County Airport,Napa,APC,KAPC,38.213,-122.281
9739,Napakiak Airport,Napakiak,WNA,PANA,60.69,-161.979
9744,Napaskiak Airport,Napaskiak,PKA,PAPK,60.703,-161.778
4012,Naples Municipal Airport,Naples,APF,KAPF,26.153,-81.775
10123,Nappanee Municipal Airport,Nappanee ,C03,KC03,41.446,-85.935
8287,Boire Field,Nashua,ASH,KASH,42.782,-71.515
3690,Nashville International Airport,Nashville,BNA,KBNA,36.125,-86.678
11832,Needles Airport,Needles,EED,KEED,34.766,-114.623
7203,Nelson Lagoon Airport,Nelson Lagoon,NLG,PAOU,56.007,-161.16
11918,Nenana Municipal Airport,Nenana,ENN,PANN,64.547,-149.074
11078,Neodesha Municipal Airport,Neodesha,2K7,K2K7,37.435,-95.646
5737,New Bedford Regional Airport,New Bedford,EWB,KEWB,41.676,-70.957
3730,Coastal Carolina Regional Airport,New Bern,EWN,KEWN,35.073,-77.043
11068,New Castle Henry Co. Municipal Airport,New Castle,UWL,KUWL,39.876,-85.326
4006,Tweed New Haven Airport,New Haven,HVN,KHVN,41.264,-72.887
3768,New Orleans NAS JRB/Alvin Callender Field,New Orleans,NBG,KNBG,29.825,-90.035
9188,Lakefront Airport,New Orleans,NEW,KNEW,30.042,-90.028
8312,Harry Clever Field,New Philadelpha,PHD,KPHD,40.471,-81.42
11852,New Richmond Regional Airport,New Richmond,RNH,KRNH,45.148,-92.538
6764,New Stuyahok Airport,New Stuyahok,KNW,PANW,59.45,-157.328
7767,Indianola Municipal Airport,New York,IDL,KIDL,33.486,-90.679
8123,One Police Plaza Heliport,New York,,NK39,40.713,-74
3993,Wall Street Heliport,New York,JRB,KJRB,40.701,-74.009
8591,All Airports,New York,NYC,,40.714,-74.006
4032,East 34th Street Heliport,New York,TSS,NONE,40.743,-73.972
7729,West 30th St. Heliport,New York,JRA,KJRA,40.755,-74.007
8747,Luce County Airport,Newberry,ERY,KERY,46.311,-85.457
3661,Stewart International Airport,Newburgh,SWF,KSWF,41.504,-74.105
9352,Plum Island Airport,Newburyport,2B2,,42.795,-70.839
8513,Newnan Coweta County Airport,Newnan,CCO,KCCO,33.312,-84.77
7086,Newport Municipal Airport,Newport,ONP,KONP,44.58,-124.058
3633,Newport News Williamsburg International Airport,Newport News,PHF,KPHF,37.132,-76.493
8203,Newtok Airport,Newtok,WWT,,60.939,-164.641
9399,Newton City-County Airport,Newton,EWK,KEWK,38.058,-97.274
3630,Niagara Falls International Airport,Niagara Falls,IAG,KIAG,43.107,-78.946
8199,Nightmute Airport,Nightmute,NME,PAGT,60.471,-164.701
7214,Nikolai Airport,Nikolai,NIB,PAFS,63.019,-154.358
6725,Noatak Airport,Noatak,WTK,PAWN,67.566,-162.975
3788,Nogales International Airport,Nogales,OLS,KOLS,31.418,-110.848
3615,Nome Airport,Nome,OME,PAOM,64.512,-165.445
7210,Nondalton Airport,Nondalton,NNL,PANO,59.98,-154.839
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,ORV,PFNO,66.818,-161.019
3611,Norfolk International Airport,Norfolk,ORF,KORF,36.895,-76.201
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,NGU,KNGU,36.938,-76.289
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,OFK,KOFK,41.986,-97.435
5757,Southwest Oregon Regional Airport,North Bend,OTH,KOTH,43.417,-124.246
8278,Quonset State Airport,North Kingstown,OQU,KOQU,41.597,-71.412
8604,Grand Strand Airport,North Myrtle Beach,CRE,KCRE,33.812,-78.724
5748,North Platte Regional Airport Lee Bird Field,North Platte,LBF,KLBF,41.126,-100.684
7152,North Whale Seaplane Base,North Whale Pass,WWP,,56.116,-133.122
9797,Wilkes County Airport,North Wilkesboro,UKF,KUKF,36.223,-81.098
3568,Northway Airport,Northway,ORT,PAOR,62.961,-141.929
8280,Norwood Memorial Airport,Norwood,OWD,KOWD,42.19,-71.173
8138,Marin County Airport - Gnoss Field,Novato,,KDVO,38.144,-122.556
7092,Nuiqsut Airport,Nuiqsut,NUI,PAQT,70.21,-151.006
7111,Nulato Airport,Nulato,NUL,PANU,64.729,-158.074
7929,Rough River State Park Airport,Null,,K2I3,37.61,-86.507
7015,Spirit of St Louis Airport,Null,SUS,KSUS,38.662,-90.652
7200,Sheldon Point Airport,Nunam Iqua,SXP,,62.521,-164.848
7212,Nunapitchuk Airport,Nunapitchuk,NUP,,60.906,-162.439
10138,Brunswick County Airport,Oak Island,SUT,KSUT,33.929,-78.075
8662,Oakdale Airport,Oakdale,O27,,37.756,-120.8
11100,Oryol Yuzhny Airport,Oakley,OEL,UUOR,52.935,36.002
8510,Ocala International Airport - Jim Taylor Field,Ocala,OCF,KOCF,29.173,-82.224
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,OCA,07FA,25.325,-80.275
3870,Oceana NAS,Oceana,NTU,KNTU,36.821,-76.034
9173,Oceano County Airport,Oceano,L52,KL52,35.101,-120.622
8693,Oconomowoc Airport,Oconomowoc,,0WI8,43.139,-88.472
3614,Hill Air Force Base,Ogden,HIF,KHIF,41.124,-111.973
9543,Ogden Hinckley Airport,Ogden,OGD,KOGD,41.196,-112.012
3724,Ogdensburg International Airport,Ogdensburg,OGS,KOGS,44.682,-75.465
8505,Okeechobee County Airport,Okeechobee,OBE,KOBE,27.263,-80.85
3863,Will Rogers World Airport,Oklahoma City,OKC,KOKC,35.393,-97.601
3525,Tinker Air Force Base,Oklahoma City,TIK,KTIK,35.415,-97.387
9781,Wiley Post Airport,Oklahoma City,,KPWA,35.534,-97.647
9777,Okmulgee Regional Airport,Okmulgee,,KOKM,35.668,-95.949
7869,New Century Aircenter Airport,Olathe,JCI,KIXD,38.831,-94.89
9228,Johnson County Executive Airport,Olathe,OJC,KOJC,38.848,-94.738
7163,Old Harbor Airport,Old Harbor,OLH,,57.218,-153.27
7170,Olga Bay Seaplane Base,Olga Bay,KOY,,57.161,-154.23
7817,Olive Branch Airport,Olive Branch,OLV,KOLV,34.979,-89.787
7650,Olympia Regional Airport,Olympia,OLM,KOLM,46.969,-122.903
3836,Offutt Air Force Base,Omaha,OFF,KOFF,41.118,-95.912
3454,Eppley Airfield,Omaha,OMA,KOMA,41.303,-95.894
7713,Oneonta Municipal Airport,Oneonta,ONH,,42.525,-75.064
3734,Ontario International Airport,Ontario,ONT,KONT,34.056,-117.601
8141,Ontario Municipal Airport,Ontario,,KONO,44.021,-117.014
3532,Upolu Airport,Opolu,UPP,PHUP,20.265,-155.86
11846,Orangeburg Municipal Airport,Orangeburg,OGB,KOGB,33.457,-80.859
3416,Orlando Executive Airport,Orlando,ORL,KORL,28.545,-81.333
8118,Ormond Beach Municipal Airport,Ormond Beach,OMN,KOMN,29.301,-81.114
3432,Oscoda Wurtsmith Airport,Oscoda,OSC,KOSC,44.452,-83.394
6909,Wittman Regional Airport,Oshkosh,OSH,KOSH,43.984,-88.557
11848,Ottumwa Regional Airport,Ottumwa,OTM,KOTM,41.107,-92.448
7164,Ouzinkie Airport,Ouzinkie,KOZ,,57.923,-152.501
5758,Owensboro Daviess County Airport,Owensboro,OWB,KOWB,37.74,-87.167
11861,University Oxford Airport,Oxford,UOX,KUOX,34.384,-89.537
10144,Henderson Oxford Airport,Oxford,HNZ,KHNZ,36.362,-78.529
8289,Waterbury Oxford Airport,Oxford,OXC,KOXC,41.479,-73.135
6872,Miami University Airport,Oxford,OXD,,39.502,-84.784
6961,Oxnard Airport,Oxnard,OXR,KOXR,34.201,-119.207
4231,Ozona Municipal Airport,Ozona,OZA,KOZA,30.735,-101.203
4117,Barkley Regional Airport,PADUCAH,PAH,KPAH,37.061,-88.774
4124,Page Municipal Airport,Page,PGA,KPGA,36.926,-111.448
7663,Palm Beach County Glades Airport,Pahokee,PHK,KPHK,26.785,-80.693
3522,Palacios Municipal Airport,Palacios,PSX,KPSX,28.728,-96.251
9813,North Palm Beach County General Aviation Airport,Palm Beach Gardens,F45,,26.508,-80.133
7646,Jacqueline Cochran Regional Airport,Palm Springs,TRM,KTRM,33.627,-116.16
7648,Bermuda Dunes Airport,Palm Springs,UDD,KUDD,33.748,-116.275
3839,Palm Springs International Airport,Palm Springs,PSP,KPSP,33.83,-116.507
3756,Palmdale Regional/USAF Plant 42 Airport,Palmdale,PMD,KPMD,34.629,-118.085
3569,Palmer Municipal Airport,Palmer,PAQ,PAAQ,61.595,-149.089
8864,Palo Alto Airport of Santa Clara County,Palo Alto,PAO,KPAO,37.461,-122.115
3669,Tyndall Air Force Base,Panama City,PAM,KPAM,30.07,-85.575
4073,Panama City-Bay Co International Airport,Panama City,PFN,KPFN,30.212,-85.683
7669,Northwest Florida Beaches International Airport,Panama City,ECP,KECP,30.357,-85.795
11095,Cox Field,Paris,PRX,KPRX,33.637,-95.451
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,PKB,KPKB,39.345,-81.439
6133,Tri Cities Airport,Pasco,PSC,KPSC,46.265,-119.119
10185,Paso Robles Municipal Airport,Paso Robles,PRB,KPRB,35.673,-120.627
3521,Patuxent River Naval Air Station/Trapnell Field Aiport,Patuxent River,NHK,KNHK,38.286,-76.412
9316,Grand Canyon West Airport,Peach Springs,1G4,,35.9,-113.816
8950,Pecos Municipal Airport,Pecos,PEQ,KPEQ,31.382,-103.511
8549,Spitfire Aerodrome,Pedricktown,7N7,,39.736,-75.398
7211,Pedro Bay Airport,Pedro Bay,PDB,,59.782,-154.133
7138,Pelican Seaplane Base,Pelican,PEC,,57.955,-136.236
5762,Pellston Regional Airport of Emmet County Airport,Pellston,PLN,KPLN,45.571,-84.797
3647,Pembina Municipal Airport,Pembina,PMB,KPMB,48.943,-97.241
6883,Eastern Oregon Regional At Pendleton Airport,Pendleton,PDT,KPDT,45.695,-118.841
3563,Pensacola Naval Air Station/Forrest Sherman Field,Pensacola,NPA,KNPA,30.353,-87.319
3564,Pensacola Regional Airport,Pensacola,PNS,KPNS,30.473,-87.187
4046,General Wayne A. Downing Peoria International Airport,Peoria,PIA,KPIA,40.664,-89.693
10132,Perry Houston County Airport,Perry,PXE,KPXE,32.511,-83.767
9784,Perry Municipal Airport,Perry,,KF22,36.386,-97.277
8064,Perry-Foley Airport,Perry,40J,,30.069,-83.581
7157,Perryville Airport,Perryville,KPV,PAPE,55.906,-159.163
3871,Grissom Air Reserve Base,Peru,GUS,KGUS,40.648,-86.152
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,VYS,KVYS,41.352,-89.153
9120,Dinwiddie County Airport,Petersburg,PTB,KPTB,37.184,-77.507
4147,Petersburg James A Johnson Airport,Petersburg,PSG,PAPG,56.802,-132.945
3750,Northeast Philadelphia Airport,Philadelphia,PNE,KPNE,40.082,-75.011
8504,Wings Field,Philadelphia,BBX,KLOM,40.138,-75.265
8494,Price County Airport,Phillips,,KPBH,45.709,-90.402
8874,Ak-Chin Regional Airport,Phoenix,A39,KA39,32.991,-111.919
3506,Luke Air Force Base,Phoenix,LUF,KLUF,33.535,-112.383
8030,Phoenix Deer Valley Airport,Phoenix ,DVT,KDVT,33.688,-112.083
5761,Pierre Regional Airport,Pierre,PIR,KPIR,44.383,-100.286
8320,Pike County-Hatcher Field,Pikeville,PBX,KPBX,37.562,-82.566
7158,Pilot Point Airport,Pilot Point,PIP,PAPN,57.58,-157.572
7216,Pilot Station Airport,Pilot Station,PQS,,61.934,-162.899
3443,Grider Field,Pine Bluff,PBF,KPBF,34.173,-91.936
8305,Harris County Airport,Pine Mountain,PIM,KPIM,32.841,-84.882
11850,Ralph Wenz Field,Pinedale,PWY,KPNA,42.796,-109.807
8519,Moore County Airport,Pinehurst-Southern Pines,SOP,KSOP,35.237,-79.391
10062,Kee Field,Pineville,I16,KI16,37.6,-81.559
7495,Allegheny County Airport,Pittsburgh,AGC,KAGC,40.354,-79.93
9187,Coral Creek Airport,Placida,,FA54,26.854,-82.251
3771,Plattsburgh International Airport,Plattsburgh,PBG,KPBG,44.651,-73.468
8277,Plymouth Municipal Airport,Plymouth,PYM,KPYM,41.909,-70.729
8554,Plymouth Municipal Airport,Plymouth,C65,,41.365,-86.3
5760,Pocatello Regional Airport,Pocatello,PIH,KPIH,42.91,-112.596
7150,Point Baker Seaplane Base,Point Baker,KPB,,56.352,-133.623
3428,St George Airport,Point Barrow,STG,PAPB,56.578,-169.662
6721,Point Hope Airport,Point Hope,PHO,PPHO,68.349,-166.799
3414,Point Lay LRRS Airport,Point Lay,PIZ,PPIZ,69.733,-163.005
3511,Point Mugu Naval Air Station (Naval Base Ventura Co),Point Mugu,NTD,KNTD,34.12,-119.121
8379,Pompano Beach Airpark,Pompano Beach,PMP,KPMP,26.247,-80.111
3440,Ponca City Regional Airport,Ponca City,PNC,KPNC,36.732,-97.1
8877,Oakland County International Airport,Pontiac,PTK,KPTK,42.666,-83.42
8664,Poplar Bluff Municipal Airport,Poplar Bluff,POF,KPOF,36.774,-90.325
9387,Port Alsworth Airport,Port alsworth,PTA,PALJ,60.208,-154.307
5731,William R Fairchild International Airport,Port Angeles,CLM,KCLM,48.12,-123.5
3455,Port Angeles Cgas Airport,Port Angeles,NOW,KNOW,48.141,-123.414
7171,Port Bailey Seaplane Base,Port Bailey,KPY,,57.93,-153.041
7775,Carl R Keller Field,Port Clinton,PCW,KPCW,41.516,-82.869
6766,Port Heiden Airport,Port Heiden,PTH,PAPH,56.959,-158.633
3557,St Clair County International Airport,Port Huron,PHN,KPHN,42.911,-82.529
7165,Port Lions Airport,Port Lions,ORI,,57.885,-152.846
3430,Platinum Airport,Port Moller,PTU,PAPM,59.011,-161.82
4066,Port O'Connor Private Airport,Port O\\'Connor,S46,XS46,28.43,-96.444
9398,Port Oceanic Airport,Port Oceanic,PRL,,60.208,-147.819
7151,Port Protection Seaplane Base,Port Protection,PPV,,56.329,-133.61
7172,Port Williams Seaplane Base,Port Williams,KPR,,58.49,-152.582
6852,Portage Municipal Airport,Portage,C47,,43.56,-89.483
